Timestamp;Transactions
2018-01-09 05:20:00;991 1407 1303 787 1191
2018-01-09 05:30:00;881 1324 1553
2018-01-09 05:40:00;1137 1384 934 1138 1355 292
2018-01-09 05:50:00;129 851 1388 192
2018-01-09 06:00:00;102 572 1547 179
2018-01-09 06:10:00;495 1364 728 252 123 1337 395
2018-01-09 06:20:00;902 946
2018-01-09 06:30:00;249 519 536 486 636
2018-01-09 06:40:00;619 236
2018-01-09 06:50:00;1499 278 95 644
2018-01-09 07:00:00;1133 1376 1060 451 721
2018-01-09 07:10:00;1134 1030 514 918
2018-01-09 07:20:00;1247 1423 1307 98 608
2018-01-09 07:30:00;433 410 893 589 672 423
2018-01-09 07:40:00;473 1022 932 57
2018-01-09 07:50:00;391 1339 1196 1213
2018-01-09 08:00:00;104 1373 1096 1512 264 1306
2018-01-09 08:10:00;266 549
2018-01-09 08:20:00;1398 1414 1364 1514 1065 855
2018-01-09 08:30:00;1534 979 1501 1079
2018-01-09 08:40:00;1434 1278 602 659
2018-01-09 08:50:00;205 1513
2018-01-09 09:00:00;351 1393 238
2018-01-09 09:10:00;554
2018-01-09 09:20:00;977 1486 371 600
2018-01-09 09:30:00;402 897
2018-01-09 09:40:00;508 165 781 491 215 631
2018-01-09 09:50:00;256 899
2018-01-09 10:00:00;1269
2018-01-09 10:10:00;1531 190
2018-01-09 10:20:00;936 807 464 1079 790 514 930
2018-01-09 10:30:00;553 397
2018-01-09 10:40:00;782 932 482 272 489
2018-01-09 10:50:00;938 50
2018-01-09 11:00:00;1231 1142 266 921
2018-01-09 11:10:00;1135 1405
2018-01-09 11:20:00;1388 1472 1222 413 869 646 170
2018-01-09 11:30:00;394
2018-01-09 11:40:00;897 221 278 1253 1443 461
2018-01-09 11:50:00;48 358 1400 1390 1007 1011
2018-01-09 12:00:00;1074
2018-01-09 12:10:00;1080 470 327 343 293 443 1552
2018-01-09 12:20:00;8 131 906
2018-01-09 12:30:00;1343 68 364 207 1089 1 563
2018-01-09 12:40:00;322 725 343 1491 748 1418 1381
2018-01-09 12:50:00;1555 945
2018-01-09 13:00:00;1089 1199 1282 1032
2018-01-09 13:10:00;946
2018-01-09 13:20:00;956 773 1322 819
2018-01-09 13:30:00;496 180
2018-01-09 13:40:00;887 1369 1066 1149 899
2018-01-09 13:50:00;1203 7 1209 1132
2018-01-09 14:00:00;1344 1534 552
2018-01-09 14:10:00;1267 1350 1101 292 1161 525
2018-01-09 14:20:00;832 1487
2018-01-09 14:30:00;1165 489 959 1520 566 1142 971
2018-01-09 14:40:00;890 147 817 780 64 1067 31
2018-01-09 14:50:00;534 484 634
2018-01-09 15:00:00;394 465 1081 378 515
2018-01-09 15:10:00;1043 1220 1104 1453
2018-01-09 15:20:00;519 70 273
2018-01-09 15:30:00;869 579
2018-01-09 15:40:00;856
2018-01-09 15:50:00;453 269 819
2018-01-09 16:00:00;1165 77
2018-01-09 16:10:00;660 450 666 17 820 383
2018-01-09 16:20:00;699 1475 1119 1043
2018-01-09 16:30:00;841 1444
2018-01-09 16:40:00;868 219 608 585
2018-01-09 16:50:00;599 1414 526 489 1331 775
2018-01-09 17:00:00;638 590 274
2018-01-09 17:10:00;1310
2018-01-09 17:20:00;401 1256 1393 251 147 1189 35
2018-01-09 17:30:00;754 172 361 937
2018-01-09 17:40:00;1547 910 848 305
2018-01-09 17:50:00;303 1505 1428 1245 236 147 829 340
2018-01-09 18:00:00;287 1209 733 603 260
2018-01-09 18:10:00;445 1128 225
2018-01-09 18:20:00;861 1438
2018-01-09 18:30:00;1291 122 99
2018-01-09 18:40:00;1335 405 809 426 16 832
2018-01-09 18:50:00;1083 1139
2018-01-09 19:00:00;164 368 584 1493 324 301
2018-01-09 19:10:00;617
2018-01-09 19:20:00;45 1114 1436 55 1497
2018-01-09 19:30:00;1174 111 914 891 1374
2018-01-09 19:40:00;280 1216 379 916 1278 922 845
2018-01-09 19:50:00;962 313 1116 679
2018-01-09 20:00:00;693 1508 620 996 1425 870
2018-01-09 20:10:00;1146 976 660 50
2018-01-09 20:20:00;1367 1437 495
2018-01-09 20:30:00;1171
2018-01-09 20:40:00;356 1038 135
2018-01-09 20:50:00;869 1031
2018-01-09 21:00:00;1202 33
2018-01-09 21:10:00;469 1085 382
2018-01-09 21:20:00;326 1102 332 669 486 1035 532
2018-01-09 21:30:00;717 413
2018-01-09 21:40:00;427 843 1153 637
2018-01-09 21:50:00;1047 1369 1546 1430 221 731 760 1403
2018-01-09 22:00:00;629 1045 1355 839 829
2018-01-09 22:10:00;616 1059 144
2018-01-09 22:20:00;1285 1435 986 776 992 343 732
2018-01-09 22:30:00;1077 894 1444 1354
2018-01-09 22:40:00;618 302 1250
2018-01-09 22:50:00;528 984 761 285 1397 1468 525
2018-01-09 23:00:00;521 565
2018-01-09 23:10:00;1549 1405 1422 1372
2018-01-09 23:20:00;24 1306
2018-01-09 23:30:00;890 268
2018-01-09 23:40:00;690 867 750
2018-01-09 23:50:00;1190 581 437 454 404 554 105 1453
2018-01-10 00:00:00;13 562
2018-01-10 00:10:00;1066 1348 86 1488 812 1282
2018-01-10 00:20:00;1105 402 636
2018-01-10 00:30:00;1219 449 786
2018-01-10 00:40:00;676 520 1402 1458 876 1479 83 326
2018-01-10 00:50:00;977 8
2018-01-10 01:00:00;1044 1367 1543 1427 218 728 1171 1400
2018-01-10 01:10:00;1014 1430 182 1224 1214 831 835
2018-01-10 01:20:00;7 584 827 511 1459 1316 1332
2018-01-10 01:30:00;1453 897 1419 997 1120 338
2018-01-10 01:40:00;57 73 23 173 1282 1072 1288
2018-01-10 01:50:00;539 1328 107 1481 570 480 1163
2018-01-10 02:00:00;229 339 422 172 921 1377 1154
2018-01-10 02:10:00;941 1291 242 685 914 958
2018-01-10 02:20:00;409 1330 1268 725 382 998
2018-01-10 02:30:00;1143 1493 444 473 1116 1160 1443
2018-01-10 02:40:00;1296 1007 731 1147
2018-01-10 02:50:00;1157 281 937 115 292 175 525
2018-01-10 03:00:00;495
2018-01-10 03:10:00;932 1348 100 728 1132
2018-01-10 03:20:00;822 1362
2018-01-10 03:30:00;719 403 1352
2018-01-10 03:40:00;630 1086 863 387 1402 1472 530
2018-01-10 03:50:00;235
2018-01-10 04:00:00;1470 102 678
2018-01-10 04:10:00;1393 1477
2018-01-10 04:20:00;168 575 59 49 1224 1228 486
2018-01-10 04:30:00;1268 1511 1195 585
2018-01-10 04:40:00;344 1559 617
2018-01-10 04:50:00;1293 1416
2018-01-10 05:00:00;1053 1403 1499 384 1026 1070
2018-01-10 05:10:00;204 1540 1063 520 591 1207 504
2018-01-10 05:20:00;937 1220 371 215 1097 1153 571
2018-01-10 05:30:00;718 1121 325 329 1144 1400 218
2018-01-10 05:40:00;295 1244 1100 1117
2018-01-10 05:50:00;1275 986 709 1125
2018-01-10 06:00:00;1136 260 1329 94 270 154 503
2018-01-10 06:10:00;1276 640 164
2018-01-10 06:20:00;1439 883 1406 983 1106 324
2018-01-10 06:30:00;43 60 10 159 1268 1058 1274
2018-01-10 06:40:00;623 1411 190 7 556 467 1149
2018-01-10 06:50:00;506
2018-01-10 07:00:00;664 121 192 808 105 242
2018-01-10 07:10:00;132 575 804 847 1130 281
2018-01-10 07:20:00;1254 711 368 984 695 418 834
2018-01-10 07:30:00;580 10 892 1362 780 969 1545
2018-01-10 07:40:00;437 27 842 1512 331
2018-01-10 07:50:00;756 600 1482
2018-01-10 08:00:00;334 723 700 1183 1293
2018-01-10 08:10:00;1025 602 725
2018-01-10 08:20:00;336 1524 249 958 802 126 182
2018-01-10 08:30:00;845 1221 506 1094
2018-01-10 08:40:00;680 963 115 1517
2018-01-10 08:50:00;638 334
2018-01-10 09:00:00;251 667 977
2018-01-10 09:10:00;401 218 767
2018-01-10 09:20:00;726 1196 613 802 1379 64 1306
2018-01-10 09:30:00;676 1345 164 592 37 559 137
2018-01-10 09:40:00;1110 1259 810 600 816 167
2018-01-10 09:50:00;858 436 558
2018-01-10 10:00:00;169 1357 82 791 635 1517
2018-01-10 10:10:00;1292 350 1205 1342 200 96
2018-01-10 10:20:00;346 389
2018-01-10 10:30:00;1373 1230 1246
2018-01-10 10:40:00;470 408 1423 1080 137 1406
2018-01-10 10:50:00;1021 1530 2 644
2018-01-10 11:00:00;1493 844 89 1210 135 245 328
2018-01-10 11:10:00;979 76
2018-01-10 11:20:00;729 53 523 1085 130
2018-01-10 11:30:00;1315 1386
2018-01-10 11:40:00;770
2018-01-10 11:50:00;460 1249 28 1403 394 304 987
2018-01-10 12:00:00;53 163 246 1554 745 1201
2018-01-10 12:10:00;189 872 383 705
2018-01-10 12:20:00;356 372 322
2018-01-10 12:30:00;801 258 1473 530 241
2018-01-10 12:40:00;584 907 1084 967 1317 268
2018-01-10 12:50:00;721 471 1220 532
2018-01-10 13:00:00;661 238
2018-01-10 13:10:00;1382 1266 57 153 596 1239
2018-01-10 13:20:00;1422 320 97 1179
2018-01-10 13:30:00;660 1436 666
2018-01-10 13:40:00;184 893 737 61 117 1093 138 300
2018-01-10 13:50:00;352 1194 225 1161 325 862 80 868
2018-01-10 14:00:00;1136 60 1315 1398 1148 339
2018-01-10 14:10:00;1243 1154 278 1347
2018-01-10 14:20:00;3 1417 1434 1384
2018-01-10 14:30:00;36 1318
2018-01-10 14:40:00;610 1133 710 833 51 1253
2018-01-10 14:50:00;78
2018-01-10 15:00:00;1130 1107 31 142
2018-01-10 15:10:00;951 913
2018-01-10 15:20:00;485 1167 264 1001
2018-01-10 15:30:00;360
2018-01-10 15:40:00;942
2018-01-10 15:50:00;926 1381
2018-01-10 16:00:00;460
2018-01-10 16:10:00;988 366 1088
2018-01-10 16:20:00;690 919
2018-01-10 16:30:00;1289
2018-01-10 16:40:00;407 623
2018-01-10 16:50:00;1272 730 386 1002 713 436 852
2018-01-10 17:00:00;404 1392 716 1283 701 890 1467
2018-01-10 17:10:00;67 1215 472
2018-01-10 17:20:00;456 1192 1369 1252 44 139 582
2018-01-10 17:30:00;1262 719
2018-01-10 17:40:00;1062 174
2018-01-10 17:50:00;1064 975 99
2018-01-10 18:00:00;788 1391 1553 239 1480 871 1141
2018-01-10 18:10:00;435
2018-01-10 18:20:00;951 1288
2018-01-10 18:30:00;1471 142 186 469 1178 1022
2018-01-10 18:40:00;1220 876
2018-01-10 18:50:00;261
2018-01-10 19:00:00;1509 1153 1076 893 1442 1353
2018-01-10 19:10:00;1073 1290 641 1444 1007 1489 42
2018-01-10 19:20:00;93 776
2018-01-10 19:30:00;1265 1109 433 903 1464
2018-01-10 19:40:00;582 40 110 726 23 160
2018-01-10 19:50:00;1220 105 747 377
2018-01-10 20:00:00;947
2018-01-10 20:10:00;930 1386
2018-01-10 20:20:00;464
2018-01-10 20:30:00;1090 468 1190
2018-01-10 20:40:00;695 924
2018-01-10 20:50:00;1294
2018-01-10 21:00:00;412 628
2018-01-10 21:10:00;986 443 100 715 426 150
2018-01-10 21:20:00;453 482 1125 1169 1452 603 33 915
2018-01-10 21:30:00;557 147 962 74 450
2018-01-10 21:40:00;488 332
2018-01-10 21:50:00;1008 1158 708 498 715 66
2018-01-10 22:00:00;1145 722 845 63
2018-01-10 22:10:00;246 302 1278 323 485
2018-01-10 22:20:00;1190 248 1103 1240 98 1552
2018-01-10 22:30:00;244
2018-01-10 22:40:00;78 95
2018-01-10 22:50:00;145
2018-01-10 23:00:00;1486 544
2018-01-10 23:10:00;1344 629 1217 595 1317
2018-01-10 23:20:00;728 918 1494 179 1421 812 668
2018-01-10 23:30:00;1546 416 1419 383 1519 84
2018-01-10 23:40:00;697 967 984 934 1083 634 424
2018-01-10 23:50:00;674 1450 680
2018-01-11 00:00:00;1464 615 459 1341 1398 815
2018-01-11 00:10:00;932
2018-01-11 00:20:00;476 1291 1547
2018-01-11 00:30:00;136 313 197 546 1056 1499 170
2018-01-11 00:40:00;1247 904 1520
2018-01-11 00:50:00;638 1174 1536 1180 1104 920 1470 1380
2018-01-11 01:00:00;1461 651
2018-01-11 01:10:00;196 185 1361 951
2018-01-11 01:20:00;988 1338 1434 319 961 1005
2018-01-11 01:30:00;1309 1086 610 67 138
2018-01-11 01:40:00;711 1393 491 1227 990
2018-01-11 01:50:00;334 551
2018-01-11 02:00:00;909 366 436 1052 349 486 902
2018-01-11 02:10:00;526 370 1349 1405 823 1012 30
2018-01-11 02:20:00;479 483 1299 1555 373
2018-01-11 02:30:00;825 255
2018-01-11 02:40:00;931 1080 631 421 637
2018-01-11 02:50:00;1184 296 672
2018-01-11 03:00:00;522 406 755
2018-01-11 03:10:00;1284 1554 13
2018-01-11 03:20:00;504 27 1042 1113
2018-01-11 03:30:00;976 1313
2018-01-11 03:40:00;1496 580 210 493 1202 1046
2018-01-11 03:50:00;74 145 761 58
2018-01-11 04:00:00;162 711 208
2018-01-11 04:10:00;725 143 332 908
2018-01-11 04:20:00;1518 881 819 276
2018-01-11 04:30:00;662 307
2018-01-11 04:40:00;384 413 1055 1099 1382 533 1521
2018-01-11 04:50:00;573 989 1299 783 773
2018-01-11 05:00:00;1420 305 948 991 1274 12 1414
2018-01-11 05:10:00;465 881
2018-01-11 05:20:00;280 1416 1538 756 1545 324 140
2018-01-11 05:30:00;1349 180 254
2018-01-11 05:40:00;1076 560 963 167 171 986
2018-01-11 05:50:00;1529 28 1003 901
2018-01-11 06:00:00;1217 529 1450
2018-01-11 06:10:00;262 1105 136 1072 235 772 1134
2018-01-11 06:20:00;909 699 915 266 1069 632 1115
2018-01-11 06:30:00;1366 1277 401 1056 235
2018-01-11 06:40:00;1110
2018-01-11 06:50:00;1427 1510 1260 451 907 684 208
2018-01-11 07:00:00;821 1330 215
2018-01-11 07:10:00;492 442 592
2018-01-11 07:20:00;1522 34 650
2018-01-11 07:30:00;912 1449
2018-01-11 07:40:00;673 1022 1532 417 646
2018-01-11 07:50:00;647 344
2018-01-11 08:00:00;260 676 986
2018-01-11 08:10:00;410 227 776
2018-01-11 08:20:00;735 1205 622 812 1388 73 1315
2018-01-11 08:30:00;685 1354 173 602 46 568 146
2018-01-11 08:40:00;1119 1268 819 609 825 176
2018-01-11 08:50:00;867 445 567
2018-01-11 09:00:00;178 1366 91 800 644 1526
2018-01-11 09:10:00;1301 359 1214 1351 209 105 1147
2018-01-11 09:20:00;267 323 1299 1488 506
2018-01-11 09:30:00;1186 244 1512 1236 94 404 1446 1436 1340 1024 414 271 287 237
2018-01-11 09:40:00;102 772 1148 19 1022
2018-01-11 09:50:00;742 1212 216 819 1395 1225 909
2018-01-11 10:00:00;692 1362 1325 609 54 576 153
2018-01-11 10:10:00;738 888 25 228 445
2018-01-11 10:20:00;991 1247
2018-01-11 10:30:00;1284 781 1463 974
2018-01-11 10:40:00;1091 947 639 723 473 1222 533
2018-01-11 10:50:00;783 706 523 1072 983 107
2018-01-11 11:00:00;434 1343
2018-01-11 11:10:00;954 611 1227 937 661 1077
2018-01-11 11:20:00;1091 175 219 502
2018-01-11 11:30:00;473
2018-01-11 11:40:00;523
2018-01-11 11:50:00;960 1376 128 756 1159
2018-01-11 12:00:00;849 1292 377
2018-01-11 12:10:00;58
2018-01-11 12:20:00;1040 1523 75 158 1466 657
2018-01-11 12:30:00;508 4 395 1464 229 406 289 639
2018-01-11 12:40:00;1288
2018-01-11 12:50:00;1537 1154 1159 416 672 1048 333 921
2018-01-11 13:00:00;137 1485 143 1052
2018-01-11 13:10:00;278 1453
2018-01-11 13:20:00;305 228 45 594
2018-01-11 13:30:00;1497 1326 1010 401 671
2018-01-11 13:40:00;1084 1394 465 868
2018-01-11 13:50:00;53 1374 1257 49 558
2018-01-11 14:00:00;109 87 569 679 763 513 1262
2018-01-11 14:10:00;1222 1398 1282 73 583
2018-01-11 14:20:00;700 677 1159 856 939 689 1438 749
2018-01-11 14:30:00;814 1457 1500 225 934
2018-01-11 14:40:00;988 179 1048 412 1493 1364 1021
2018-01-11 14:50:00;1404 489 532 815 1111
2018-01-11 15:00:00;1190 380 836 613 137 1152 1223
2018-01-11 15:10:00;145 787 417 700 1410 1253 577
2018-01-11 15:20:00;721 617
2018-01-11 15:30:00;842 1378
2018-01-11 15:40:00;602 952 1461 346
2018-01-11 15:50:00;64 280 775 20 94 577 273
2018-01-11 16:00:00;616 1007 518 841
2018-01-11 16:10:00;491 508 458 608
2018-01-11 16:20:00;392 808 1117 602
2018-01-11 16:30:00;695
2018-01-11 16:40:00;1464 1508 233 528 372
2018-01-11 16:50:00;89 545 322 1404 861
2018-01-11 17:00:00;1206 1117 241 896
2018-01-11 17:10:00;1013
2018-01-11 17:20:00;568 1477 308
2018-01-11 17:30:00;1211 1107 591 995 198
2018-01-11 17:40:00;1225 1454 1497 222 932
2018-01-11 17:50:00;888 79 948 312 249 1264
2018-01-11 18:00:00;64 241 124 474 983 1013 97
2018-01-11 18:10:00;5 1220
2018-01-11 18:20:00;604 981 1409 854 1376 954 1077 294
2018-01-11 18:30:00;985 962 1445 1555
2018-01-11 18:40:00;806 769
2018-01-11 18:50:00;340 1022 120
2018-01-11 19:00:00;853 1015
2018-01-11 19:10:00;1186 17
2018-01-11 19:20:00;454 1069 366
2018-01-11 19:30:00;19 795 25 362 179 728
2018-01-11 19:40:00;59 262 479
2018-01-11 19:50:00;665 389 805 1115 599
2018-01-11 20:00:00;183 692 721 1364 1408 133 842
2018-01-11 20:10:00;867 590 1006 1316 800 790
2018-01-11 20:20:00;431 727
2018-01-11 20:30:00;1297 1247 1397 947 737 954 305
2018-01-11 20:40:00;993 1330
2018-01-11 20:50:00;1222 307 1494 219
2018-01-11 21:00:00;895 872 1355
2018-01-11 21:10:00;1178 24
2018-01-11 21:20:00;504 1292 71 1446 437 1492 616
2018-01-11 21:30:00;387 83 167 1475 666 1244 608 545
2018-01-11 21:40:00;728 1011 162 1150
2018-01-11 21:50:00;272 382 465 216 965 276 1198
2018-01-11 22:00:00;1302 93 189 632 1275 1318 1310
2018-01-11 22:10:00;1066 364 501
2018-01-11 22:20:00;1180 411 748
2018-01-11 22:30:00;637 481 1363 1420 837 1440 45 288
2018-01-11 22:40:00;939
2018-01-11 22:50:00;949 766 1315 812
2018-01-11 23:00:00;490 173
2018-01-11 23:10:00;880 1362 1059 1142 892
2018-01-11 23:20:00;1196 1558 1202 1125
2018-01-11 23:30:00;1319 1509 527
2018-01-11 23:40:00;1228 979 170 1039 403 1484
2018-01-11 23:50:00;977 155
2018-01-12 00:00:00;1536 448 1010 55
2018-01-12 00:10:00;468 924 701 225 1240 1311 369
2018-01-12 00:20:00;778 408
2018-01-12 00:30:00;1392 104 121
2018-01-12 00:40:00;903 427 1442 1513 570 1425
2018-01-12 00:50:00;1040 1549 434 663
2018-01-12 01:00:00;368 863
2018-01-12 01:10:00;474 131 747 457 181 597
2018-01-12 01:20:00;222 865
2018-01-12 01:30:00;1235 626 482 499 449 599 149 1497
2018-01-12 01:40:00;446 995 906 30
2018-01-12 01:50:00;1411 802
2018-01-12 02:00:00;654 764
2018-01-12 02:10:00;681 1097 1407
2018-01-12 02:20:00;831 648 1197
2018-01-12 02:30:00;1544 42 1018 63
2018-01-12 02:40:00;379 834 612 136 1151 1221
2018-01-12 02:50:00;127 11 360 870 1313 1542 27 310
2018-01-12 03:00:00;227 1269 1259 876 880 138 393 770
2018-01-12 03:10:00;158 307
2018-01-12 03:20:00;757
2018-01-12 03:30:00;76 1358 216
2018-01-12 03:40:00;27 1508 1325
2018-01-12 03:50:00;1241 565 1035 39 642 1218 1048
2018-01-12 04:00:00;1355 613
2018-01-12 04:10:00;357 906 816
2018-01-12 04:20:00;920 338 941 1103 1347
2018-01-12 04:30:00;1157 454 592
2018-01-12 04:40:00;1174 404 741
2018-01-12 04:50:00;728
2018-01-12 05:00:00;379 63
2018-01-12 05:10:00;672 1155 851 934
2018-01-12 05:20:00;479
2018-01-12 05:30:00;703 626 443 992 903 27
2018-01-12 05:40:00;743 94 897
2018-01-12 05:50:00;1483 235 1277 1266 884 474
2018-01-12 06:00:00;950 274 744 1306 351 927
2018-01-12 06:10:00;126 436 1065 1468 1085 675 1491
2018-01-12 06:20:00;812 1055 739 130
2018-01-12 06:30:00;180 250 866 163
2018-01-12 06:40:00;267 816 313
2018-01-12 06:50:00;831 248 438 1014
2018-01-12 07:00:00;791 1207 1517 1001 990 608
2018-01-12 07:10:00;953 383
2018-01-12 07:20:00;1059 1209 759 549 766 117
2018-01-12 07:30:00;1196 773 896 114
2018-01-12 07:40:00;297 767 1329 374 950
2018-01-12 07:50:00;1241 299 1154 1291 149 459
2018-01-12 08:00:00;806 436
2018-01-12 08:10:00;153 423 440 390
2018-01-12 08:20:00;186 323 739 635 119
2018-01-12 08:30:00;970 1480 365 594
2018-01-12 08:40:00;298
2018-01-12 08:50:00;125 874 185
2018-01-12 09:00:00;1100 1477 761 1350 728
2018-01-12 09:10:00;1444 861 1051 69 312
2018-01-12 09:20:00;976 686 410
2018-01-12 09:30:00;992 636
2018-01-12 09:40:00;397 840
2018-01-12 09:50:00;197 1439 829
2018-01-12 10:00:00;107 563 340 1422 879
2018-01-12 10:10:00;1224 1135 259 915
2018-01-12 10:20:00;1031
2018-01-12 10:30:00;975 326 715 692
2018-01-12 10:40:00;706 1521 219 596
2018-01-12 10:50:00;73 302 346 629 1338 1182
2018-01-12 11:00:00;1380 1037 94
2018-01-12 11:10:00;770
2018-01-12 11:20:00;1513
2018-01-12 11:30:00;1390 1419 504 548 831
2018-01-12 11:40:00;285 35
2018-01-12 11:50:00;844 329 318
2018-01-12 12:00:00;634
2018-01-12 12:10:00;1179 1275 160 803 846
2018-01-12 12:20:00;403 487
2018-01-12 12:30:00;736 1046
2018-01-12 12:40:00;4 127 903
2018-01-12 12:50:00;1023 1306 457 301 1183 1239 657
2018-01-12 13:00:00;415 819 22 26 842
2018-01-12 13:10:00;1224 1507 659 502 1384 1441
2018-01-12 13:20:00;1361 1072 795 1211
2018-01-12 13:30:00;736 1418 930 1252 1429
2018-01-12 13:40:00;457 673 24 827
2018-01-12 13:50:00;717 307 1122 234 611 1039
2018-01-12 14:00:00;1451 469 299 1540 931
2018-01-12 14:10:00;1101 1518 269 898 1301
2018-01-12 14:20:00;1088 1531 616 246
2018-01-12 14:30:00;816 1205 1182 107 217 300 50 799
2018-01-12 14:40:00;1290 175 404 448 731
2018-01-12 14:50:00;185
2018-01-12 15:00:00;1527 584
2018-01-12 15:10:00;1287 572 1160 538 1260
2018-01-12 15:20:00;380 570 1146 1389 1073
2018-01-12 15:30:00;497 220 636 946 430
2018-01-12 15:40:00;111 207 650 1293 1336 61 357
2018-01-12 15:50:00;382 519 935 1245 315 719
2018-01-12 16:00:00;1504 656 500 1382 1438 855
2018-01-12 16:10:00;972 1109
2018-01-12 16:20:00;279 1215 379 916 133 922 967
2018-01-12 16:30:00;1181 118 921 898 1381
2018-01-12 16:40:00;578 1514 678 1214 18 1221 1144 961
2018-01-12 16:50:00;1261 1344 1094 285 1154 518
2018-01-12 17:00:00;825 1480
2018-01-12 17:10:00;1158 482 952 1514 559 1135 965
2018-01-12 17:20:00;883 141 810 773 58 1060 24
2018-01-12 17:30:00;528 478 627
2018-01-12 17:40:00;388 458 1074 371 508
2018-01-12 17:50:00;1037 1213 1097 1446
2018-01-12 18:00:00;512 63 267
2018-01-12 18:10:00;862 573
2018-01-12 18:20:00;849
2018-01-12 18:30:00;446 263 812
2018-01-12 18:40:00;1159 71
2018-01-12 18:50:00;653 443 659 10 813 377
2018-01-12 19:00:00;401 1177
2018-01-12 19:10:00;389
2018-01-12 19:20:00;478 1360 272 834
2018-01-12 19:30:00;1005 195 651 428 1510 967 1038
2018-01-12 19:40:00;1518 602 232 515 1224 1068
2018-01-12 19:50:00;1266 1337
2018-01-12 20:00:00;586 1429
2018-01-12 20:10:00;426 1495 260 437 320 670 1179
2018-01-12 20:20:00;418 355 1371 1027 85 1354
2018-01-12 20:30:00;968 1478 1507 592
2018-01-12 20:40:00;1441 792 37 1158 82 193
2018-01-12 20:50:00;45 1526 1343
2018-01-12 21:00:00;1260 584 1054 57 661 1237 1066
2018-01-12 21:10:00;1373 631
2018-01-12 21:20:00;375 924 835 1517
2018-01-12 21:30:00;1049 439 710 726 676 826 1521
2018-01-12 21:40:00;1438 416 1192 423
2018-01-12 21:50:00;1529 946 1136 154 397 81 1029 886
2018-01-12 22:00:00;179 715 1077 721 645 462
2018-01-12 22:10:00;1204 755 545 761 112 915
2018-01-12 22:20:00;769 891 109 1312 1235 1052
2018-01-12 22:30:00;1503 1054 844 1060 411 800 777
2018-01-12 22:40:00;1253 244 155 837 32 768 531
2018-01-12 22:50:00;235 984 1149
2018-01-12 23:00:00;506 882
2018-01-12 23:10:00;40 722 233
2018-01-12 23:20:00;456 1032
2018-01-12 23:30:00;886 131 108
2018-01-12 23:40:00;929 414 403 20
2018-01-12 23:50:00;1323 1206 1556 507 245 888
2018-01-13 00:00:00;1071 382
2018-01-13 00:10:00;702 319 1468 725
2018-01-13 00:20:00;296 392 835 1478 1521 246 542 386
2018-01-13 00:30:00;904 521 111
2018-01-13 00:40:00;255 910 88 1409 1293 84
2018-01-13 00:50:00;1377 1460 1211 402 857 635 158
2018-01-13 01:00:00;383
2018-01-13 01:10:00;886 210 266 1242 1431 450
2018-01-13 01:20:00;37 347 1389 1379 996 1000
2018-01-13 01:30:00;1063
2018-01-13 01:40:00;967 357 214 230 181 330 1439
2018-01-13 01:50:00;1064 1187 405 49 1530 1347 339 249
2018-01-13 02:00:00;330 1078 1534 1311
2018-01-13 02:10:00;97 219 995
2018-01-13 02:20:00;745 1028 179 23 905 961
2018-01-13 02:30:00;1198 495 633 1049
2018-01-13 02:40:00;742 1425 936 1258 1435 1318 110
2018-01-13 02:50:00;495 1416 1354 811 468 1083
2018-01-13 03:00:00;1520
2018-01-13 03:10:00;971 401
2018-01-13 03:20:00;839 389 179 396
2018-01-13 03:30:00;832 822 439 29 942 54 430
2018-01-13 03:40:00;93 1042 1312
2018-01-13 03:50:00;484
2018-01-13 04:00:00;921 1337 89 717 1121
2018-01-13 04:10:00;811 1254
2018-01-13 04:20:00;708 392 1341
2018-01-13 04:30:00;619 1074 852 375 1390 1461 519
2018-01-13 04:40:00;224 267 550 1259 1103 427 483 1459
2018-01-13 04:50:00;474 730 1107 391 980 358
2018-01-13 05:00:00;1500 1184 574 431 447 398 547
2018-01-13 05:10:00;146 1281 1404 622 266 189
2018-01-13 05:20:00;696 846 397 187
2018-01-13 05:30:00;1356 426 829 447 37 852
2018-01-13 05:40:00;1104 1160
2018-01-13 05:50:00;185 388 605 1514 345 322
2018-01-13 06:00:00;735 1511
2018-01-13 06:10:00;309 818 1261 1490 1534 259 968 812
2018-01-13 06:20:00;916 533 537 1353 51
2018-01-13 06:30:00;558 1267
2018-01-13 06:40:00;1423 1373 1523 1073 863 1080 431
2018-01-13 06:50:00;1242
2018-01-13 07:00:00;399 576 460 809 905 1348
2018-01-13 07:10:00;1522 713
2018-01-13 07:20:00;1401 247 1422 1012
2018-01-13 07:30:00;636 985 1495 380
2018-01-13 07:40:00;1364 22 931 1320 1297 222
2018-01-13 07:50:00;928 159
2018-01-13 08:00:00;236 679 908 951 1234 386 229
2018-01-13 08:10:00;134 550 860
2018-01-13 08:20:00;284 101 650
2018-01-13 08:30:00;899
2018-01-13 08:40:00;870 727 743 693 843 394 184 400
2018-01-13 08:50:00;1240 1150 275 930
2018-01-13 09:00:00;755 1025 1042 992 1142 693 483
2018-01-13 09:10:00;732 1508 738 1075
2018-01-13 09:20:00;1262 307
2018-01-13 09:30:00;1289 640 1029 1006 1489 41
2018-01-13 09:40:00;1037 1374
2018-01-13 09:50:00;1557 228 272 555 1264 1108
2018-01-13 10:00:00;136 1351 408 119
2018-01-13 10:10:00;1367 358 269 951 462 785 962 845
2018-01-13 10:20:00;337 1552 610
